product_name,ingredient_list,cluster,x,y
Skin Doctor UV Extreme Sunscreen Protection 250 g,"acrylates/c10-30 alkyl acrylate crosspolymer, aqua, butylene glycol, hexapeptide-33, cetyl alcohol, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, deionized water, disodium edta, fragrance, glycerin, glycerin (and) water (aqua) (and) cystoseira tamariscifolia extract, glyceryl stearate, glyceryl stearate (and) sorbitan monoleate (and) stearic acid (and) fatty alcohol polyoxyethylene ether, mineral oil, phenoxyeyhanol & ethylhexylglycerin, propylene glycol, stearic acid, stearyl alcohol, titanium dioxide, tocopheryl acetate",6,15.896775,6.8705797
Skin Doctor Whitening Hand Cream 100 g,"carbomer, cetyl alcohol, deionized water, disodium edta, glycerin, glyceryl stearate & sorbitan monoleate & stearic acid & fatty alcohol polyoxyethylene ether, mineral oil, phenoxyethanol, ethylhexylglycerin, polymethylsilsesquioxane, stearic acid, stearyl alcohol, talcum, titanium dioxide",5,16.472088,9.320473
Skin Mate Face Serum 30 ml- Collagen,"benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, dipotassium glycyrrhizate, fragrance, glycerin, glycerin (and) water (and) helichrysum italicum extract, hydrolyzed collagen (and) butylene glycol (and) water, niacinamide, penthenol, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polyglutamic acid, sodium hyaluronate, dosium acetylated hyaluronate, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, lactobacillus/collagen/mesembryanthemum crystallinum leaf extract ferment lysate, polysorbate 20, propanediol, sodium hyaluronate, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water, terminalia ferdinandiana fruit extract, titanium dioxide, water (and) butylene glycol (and) sodium dilauramidoglutamide lysine pellicer",5,11.015073,8.311035
Skin Mate Face Serum 30 ml- Hyaluronic acid,"benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, dipotassium glycyrrhizate, fragrance, glycerin, glycerin (and) water (and) helichrysum italicum extract, niacinamide, penthenol, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polyglutamic acid, sodium hyaluronate, dosium acetylated hyaluronate, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, lactobacillus/collagen/mesembryanthemum crystallinum leaf extract ferment lysate, polysorbate 20, propanediol, sodium hyaluronate, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water, terminalia ferdinandiana fruit extract, titanium dioxide, water (and) butylene glycol (and) sodium dilauramidoglutamide lysine pellicer",5,11.047863,8.336349
Skin Mate Face Serum 30 ml- Vitamin C,"3-o-ethyl ascorbic acid, benzyl alcohol (and) ethylhexylglycerin (and) tocopherol, citric acid, cyclopentasiloxane, cyclopentasiloxane (and) dimethicone crosspolymer, deionized water, dipotassium glycyrrhizate, fragrance, glycerin, glycerin (and) water (and) helichrysum italicum extract, niacinamide, penthenol, phenoxyethanol (and) chlorphenesin (and) aqua (and) glycerin, polyglutamic acid, sodium hyaluronate, dosium acetylated hyaluronate, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, lactobacillus/collagen/mesembryanthemum crystallinum leaf extract ferment lysate, polysorbate 20, propanediol, sodium hyaluronate, sodium polyacrylate & c13-14 isoparaffin & laureth-7 & water, terminalia ferdinandiana fruit extract, titanium dioxide, water (and) butylene glycol (and) sodium dilauramidoglutamide lysine pellicer",5,11.037349,8.311699
Skin Mate Face Wash 100 ml- Collagen,"acrylate copolymer, cocamidopropyl betaine, deionized water, fragrance, glycerin, glyceryl stearate, glycol distearate, glycol distearate, hydrolyzed adansonia digitata extract, hydrolyzed collagen, lauric acid, lauric acid, myristic acid, palmitic acid, morus alba leaf extract, myristic acid, palmitic acid, phenoxyethanol, ethyl paraben, methyl paraben, propyl paraben, pisum sativum extract﻿, polyquaternium-7, potassium hydroxide, propylene glycol, sodium laureth sulfate, sodium cocoyl isethionate, sorbitol, stearic acid, tocopheryl acetate",7,-3.8443518,7.5952196
Skin Mate Face Wash 100 ml- Hyaluronic acid,"acrylate copolymer, cocamidopropyl betaine, deionized water, fragrance, glycerin, glyceryl stearate, glycol distearate, glycol distearate, hydrolyzed adansonia digitata extract, lauric acid, lauric acid, myristic acid, palmitic acid, morus alba leaf extract, myristic acid, palmitic acid, phenoxyethanol, ethyl paraben, methyl paraben, propyl paraben, phenoxyethanol, ethylhexylglycerin, pisum sativum extract﻿, polyquaternium-7, potassium hydroxide, propylene glycol, sodium laureth sulfate, sodium cocoyl isethionate, sorbitol, stearic acid, tocopheryl acetate",7,-3.8225877,7.614431
Skin Mate Face Wash 100 ml- Vitamin C,"3-o-ethyl ascorbic acid, acrylate copolymer, cocamidopropyl betaine, deionized water, fragrance, glycerin, glyceryl stearate, glycol distearate, glycol distearate, hydrolyzed adansonia digitata extract, lauric acid, morus alba leaf extract, myristic acid, palmitic acid, phenoxyethanol, ethyl paraben, methyl paraben, propyl paraben, pisum sativum extract﻿, polyquaternium-7, potassium hydroxide, propylene glycol, sodium laureth sulfate, sodium cocoyl isethionate, sorbitol, stearic acid, tocopheryl acetate",7,-3.7259967,7.701493
Skin Protectant Cream 50 ml.,"acrylates/c10-30 alkyl acrylate crosspolymer, cetearyl alcohol, cyclopentasiloxane, cyclotetrasiloxane, dimethiconol, deionized water, disodium edta, fragrance, glycerin, glyceryl stearate, sorbitan oleate, stearic acid, ceteareth-25, c9-15 alkyl phosphate, mineral oil, petrolatum, phenoxyrthanol, ethylhexulglycerin, stearic acid, titanium dioxide, triethanolamine",6,19.197948,8.115692
Skin Save  Sunscreen SPF 50+ 50 ml,"bis-ethylhexyloxyphenol methoxyphenyl triazine, c12-15 alkyl benzoate, cyclopentasiloxane (and) dimethicone/vinyl dimethicone, dimethicone, dimethicone (and) cetearyl dimethicone crosspolymer (and) c30-45 alkyl dimethicone (and) cera alba, fragrance, methyl methacrylate crosspolymer, pentylene glycol (and) caprylyl glycol (and) decylene glycol, polymethylsilsesquioxane, talc (and) triethoxycaprylylsilane, titanium dioxide (and) silica (and) dimethicone",5,9.623261,3.8000972
Skin Secret Apricot Scrub 500 ml,"ci 14720, ci 15985, carbomer, cetearyl alcohol, cetearyl alcohol (and) ceteareth-20, deionized water, fragrance, glycerin, kaolin, mineral oil, phenoxyethanol, ethylhexylglycerin, prunus armeniaca (apricot) fruit extract , prunus armeniaca (apricot) seed powder, stearic acid, titanium dioxide, tocopheryl acetate, triethanolamine",5,14.239709,9.707942
Skin Secret Charcoal Scrub 500 ml,"carbomer, cetearyl alcohol, cetearyl alcohol (and) ceteareth-20, deionized water, fragrance, glycerin, kaolin, mineral oil, phenoxyethanol, ethylhexylglycerin, prunus armeniaca (apricot) seed powder, stearic acid, tocopheryl acetate, triethanolamine",5,14.196524,9.706129
Skin Secret Facial Cleanser - Cucumber,"beta-glucan, ci 19140, ci 42090, cucumis sativa (cucumber) peel extract , deionized water, disodium edta, fragrance, glycerin, helxylene glycol, peg-40 hydrogenated castor oil, peg-6 caprylic/capric glycerides, phenoxyethanol, ethylhexylglycerin, poloxamer 184",5,5.949633,4.6692457
Skin Secret Facial Cleanser - Papaya,"beta-glucan, ci 15985, carica papaya (papaya) fruit extract, deionized water, disodium edta, fragrance, glycerin, helxylene glycol, peg-40 hydrogenated castor oil, peg-6 caprylic/capric glycerides, phenoxyethanol, ethylhexylglycerin, poloxamer 184",5,5.98314,4.6734033
Skin Secret Facial Cleanser 225 ml- Cherry,"beta-glucan, ci 45410, deionized water, disodium edta, fragrance, glycerin, helxylene glycol, peg-40 hydrogenated castor oil, peg-6 caprylic/capric glycerides, phenoxyethanol, ethylhexylglycerin, poloxamer 184, prunus cerasus (bitter cherry) fruit water",5,5.9996204,4.6183662
Skin Secret Facial Cleanser- Lemon,"beta-glucan, ci 19140, citrus medica limonum extract, deionized water, disodium edta, fragrance, glycerin, helxylene glycol, peg-40 hydrogenated castor oil, peg-6 caprylic/capric glycerides, phenoxyethanol, ethylhexylglycerin, poloxamer 184",5,5.9990926,4.6128182
Skin Secret Hair Styling Gel- Extra Firm (Pink)  500ml,"ci 45100, carbomer, d-panthanol, deionized water, ethanol, fragrance, peg-12 dimethicone, phenoxyethanol, ethylhexylglycerin, polysorbate 20, propylene glycol, triethanolamine, vp/va copolymer",1,12.474125,1.553198
Skin Secret Hair Styling Gel- Hard Look  (Green) 500ml,"ci 19140, ci 42090, carbomer, d-panthanol, deionized water, ethanol, fragrance, peg-12 dimethicone, phenoxyethanol, ethylhexylglycerin, polysorbate 20, proppylene glycol, triethanolamine, vp/va copolymer",1,12.448429,1.4551826
Skin Secret Hair Styling Gel- Hold& Shine (Yellow) 500ml,"ci 15985, ci 19140, carbomer, d-panthanol, deionized water, ethanol, fragrance, peg-12 dimethicone, phenoxyethanol, ethylhexylglycerin, polysorbate 20, propylene glycol, triethanolamine, vp/va copolymer",1,12.384073,1.5225325
Skin Secret Hair Styling Gel- Mega Strong (Blue)  500ml,"carbomer, d-panthanol, deionized water, ethanol, fragrance, peg-12 dimethicone, phenoxyethanol, ethylhexylglycerin, polysorbate 20, propylene glycol, triethanolamine, vp/va copolymer",1,12.449645,1.5232632
Skin Secret Hair Styling Gel- Wet look (White) (Clear) 500ml,"carbomer, d-panthanol, deionized water, ethanol, fragrance, peg-12 dimethicone, phenoxyethanol, ethylhexylglycerin, polysorbate 20, propylene glycol, triethanolamine",1,12.410649,1.5045711
Skin Secret Hydrating Foot Cream,"acrylates/c10-30 alkyl acrylate crosspolymer, aqua (and) sodium pca (and) wheat amino acids (and) panthenol (and) glycerin (and) sodium hyaluronate (and) hydroxyproline, biotin, bis-ethoxydiglycol cyclohexane 1,4-dicarboxylate, butyrospermum parkii (shea) butter, ci 19140, cetyl alcohol, citric acid, deionized water, disodium edta, fragrance, glycerin, glyceryl monostearate
, glyceryl stearate, sorbitan oleate, stearic acid, ceteareth-25, c9-15 alkyl phosphate, menthol, mineral oil, petrolatum, phenoxyethanol, methylparaben, ethylparaben, propylparaben , stearic acid, stearyl alcohol, tocopheryl acetate, triethanolamine",6,17.059097,7.0100203
Skin Secret Moisturizing oil Avocado 100 ml,"ci 47000, mineral oil, persea gratissima (avocado) oil",5,9.740914,4.4959836
Skin Secret Strawberry Scrub 500 ml,"ci 14720, carbomer, cetearyl alcohol, cetearyl alcohol (and) ceteareth-20, deionized water, fragaria vesca (strawberry) fruit extract, fragrance, glycerin, kaolin, mineral oil, phenoxyethanol, ethylhexylglycerin, prunus armeniaca (apricot) seed powder, stearic acid, titanium dioxide, tocopheryl acetate, triethanolamine",5,14.1700325,9.647431
Skin Secret Sweet Almond oil 100 ml,"ci 47000, mineral oil, prunus amygdalus dulcis (sweet almond) oil",5,9.67768,4.426199
Skin Secret Ultra Hydrating Hand Moisturizer 100 ml,"biotin, carbomer, cetyl alcohol, deionized water, disodium edta, fragrance, glycerin, glyceryl stearate & sorbitan monoleate & stearic acid & fatty alcohol polyoxyethylene ether, glycine soja (soybean) protein, mineral oil, niacinamide, phenoxyethanol, ethylhexylglycerin, polymethylsilsesquioxane, stearic acid, stearyl alcohol, talcum, titanium dioxide",5,16.505627,9.339606
Slimming Cream,"ci 14720, ci 15985, ci 19140, carbomer  ขาด tea , cetyl alcohol, citric acid, deionized water, disodium edta, glycerin, glyceryl monostearate
, glyceryl stearate (and) peg-100 stearate, lactobacillus/lemon peel ferment extract & butylene glycol , methyl salicylate, methylchloroisothiazolinone / methylisothiazolinone, mineral oil, panax ginseng root extract, phenoxyethanol (and) methylparaben (and) ethylparaben (and) butylparaben (and) propylparaben (and) isobutylparaben, polyacrylate-13 (and) polyisobutene (and) polysorbate 20, propylene glycol, stearic acid, tocopherol acetate, triethanolamine, water (and) propylene glycol(and) malic acid (and), pyrus malus (apple)
fruit extract (and), glycolic acid(and), lactic acid(and), citric acid",5,18.105875,4.9852147
Smart Foot Powder,"fragrance, menthol, octenidine hcl, persimmon fruit juice ferment extract, propylene glycol, talcum, zinc oxide",5,5.5297933,0.5427037
Snake Oil,"argania spinosa kernel oil, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, cyclopentasiloxane, dimethicone, dimethicone, isohexadecane, enhydris chinensis oil, fragrance, mineral oil, tocopheryl acetate",4,12.329352,5.4003654
Snake Soap 130g,"ascorbic acid, ci 16035, ci 19140, ci 77266, deionized water, fragrance, glycerin, niacinamide, prunus armeniaca (apricot) seed powder, sodium palmate, sodium palm kernelate",2,8.506952,0.9022129
Snow White Brand Soap For Acne and Freckles 100 g.,"aphanothece sacrum exopolysaccharides, deionized water, glycerin, lauryl hydroxysultaine, methyl gluceth-20, polysorbate 20, titanium dioxide",5,8.204442,-0.5075983
Soap 100 g,"aphanothece sacrum exopolysaccharides, deionized water, fragrance, glycerin, methyl gluceth-20, prunus amygdalus dulcis (sweet almond) oil, sodium cocoyl isethionate., sodium palmate, sodium palm kernelate, sodiun lauryl sulfate, titanium dioxide",2,8.44106,-0.42732504
Soap 100g,"alpha arbutin, ci 16035, ci 45100, deionized waer, fragrance, glycerin, prunus amygdalus dulcis (sweet almond) oil, sodium lauryl sulfate, sodium palmate, sodium palm kernelate, thanaka extract, tranexamic acid",2,8.92696,0.3113106
Soap 120g,"ci 77266, deionized water, fragrance, glycerin, niacinamide, panthanol, prunus amygdalus dulcis (sweet almond) oil, sodium lauryl sulfate, sodium palmate, sodium palm kernelate, tranexamic acid",2,8.661083,0.5024612
Soap 30g,"ci 15985, ci 19140, deionized water, glycerin, niacinamide, prunus amygdalus dulcis (sweet almond) oil, sodium lauyrl sulfate, sodium palmate, sodium palm kernelate",2,8.18426,0.6965974
Soap Cold Process ทดลองทำเครื่อง,"ci 15985, coconut oil, deionized water, fragrance, palm kernel oil, sodium hydroxide",5,9.371954,3.4394052
Soft Beauty Hair Serum With Argan oil,"argania spinosa kernel oil, cyclopentasiloxane (and) cyclotetrasiloxane (and) dimethiconol, dimethicone, isohexadecane, fragrance, mineral oil",4,12.333896,5.3466725
Soft Beauty Shower Gel- English Rose (Magnolia),"citric acid, cocamide dea, cocamidopropyl betaine, colorant, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.946457,-0.6896554
Soft Beauty Shower Gel- Lavender,"ci 19140, ci 45190, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.6791213,-0.6992129
Soft Beauty Shower Gel- Orchid Mix,"ci 19140, citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.671964,-0.6887412
Soft Beauty Shower Gel- Sakura,"citric acid, cocamide dea, cocamidopropyl betaine, deionized water, disodium edta, fragrance, isopentyldiol, methylchloroisothiazolinone / methylisothiazolinone, polyquaternium 7, polysorbate 20, sodium myristoyl sarcosinate, sodium chloride, sodium laureth sulfate",3,3.8172514,-0.6700328
Soft Beauty Shower Scrub- Aloe vera with Citrus,"acrylates copolymer, ci 19140, cocamidopropyl betaine, deionized water, fragrance, isopentyldiol, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, silica, sodium leureth sulfate , triethanolamine",9,4.962332,-8.583048
Soft Beauty Shower Scrub- Coconut,"acrylates copolymer, cocamidopropyl betaine, deionized water, fragrance, isopentyldiol, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, silica, sodium styrene/ acrylates copolymer, sodium leureth sulfate , triethanolamine",9,5.0240517,-8.646586
Soft Beauty Shower Scrub- Lily of the Valley with Honey,"acrylates copolymer, cocamidopropyl betaine, deionized water, fragrance, isopentyldiol, juglans regia (walnut) shell powder, methylchloroisothiazolinone / methylisothiazolinone, polysorbate 20, potassium cocoyl glycinate (and) patassium cocoate (and) aqua, silica, sodium leureth sulfate , triethanolamine",9,4.9663343,-8.587769
